ao3id,author,author__ts,chapters,chapters__ts,deleted,deleted__ts,fandom,fandom__ts,rating,rating__ts,title,title__ts,updated,updated__ts,visit,visit__ts,hasupdate,hasupdate__ts,word_count,word_count__ts,summary,summary__ts,crawled,crawled__ts,read,read__ts
20341714,IceBreeze,1570967588.784,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1570967588.784,False,1570967588.784,天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù,1570967588.784,-1,1570967588.784,Maybe the real friendship was the fierce corpses we made along the way.,1570967588.784,2019-08-21T00:00:00.000Z,1570967588.784,2019-10-13T11:53:08.757Z,1570967588.784,,,5751,1570967588.784,"“No! No, you don’t get to walk away from me anymore,” Shi Qingxuan said, and in that moment she looked more like Shi WuDu than she ever has. She looks like the brother she so adored, the one she would have chosen over anything (over the world, over He Xuan, over herself even), and He Xuan wishes she could hate her like she did Shi WuDu. It would be so much easier, then- would allow her to move on without every step feeling like it was through water, able to hold her head high and heart cold without the steady drip, drip, drip of longing filling every waking moment.
  (It would be so much easier if she was as much of a demon as everyone believed her to be, the Yiling patriarch more than just a name she never wanted).
He Xuan disappeared after the burning of Lotus Pier and returned different. Shi Qingxuan wants to know why. Shi Wu Du is still Shi Wu Dead.(An MDZS AU where He Xuan is Wei Wuxian but not, Shi Qingxuan is Lan Wangji but also kind of Jiang Cheng, and both are lesbians).Beafleaf week day 6: Love/hate",1570967588.784,2019-10-13T11:53:08.784Z,1570967588.784,0,1570967588.784
20346865,ServerGoneError,1572814016.889,"{""published"": ""2"", ""total"": ""2"", ""complete"": true}",1572814016.889,False,1572814016.889,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1572814016.889,-1,1572814016.889,THE WEAVER'S FATE,1572814016.889,2019-10-11T00:00:00.000Z,1572814016.889,2019-11-03T20:46:56.855Z,1572814016.889,,,5169,1572814016.889,Basically Jiang Cheng is secretly weaver and god immortal knowing the fate ever since he was born and child. Let say he knows.,1572814016.889,2019-11-03T20:46:56.889Z,1572814016.889,0,1572814016.889
20350177,Verse,1572813868.018,"{""published"": ""14"", ""total"": ""?"", ""complete"": false}",1572813868.018,False,1572813868.018,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1572813868.018,-1,1572813868.018,"Scanf (""%s"", &action)",1572813868.018,2019-11-01T00:00:00.000Z,1572813868.018,2019-11-03T20:44:27.956Z,1572813868.018,,,22071,1572813868.018,"You know how it goes: people are born, live, die. Then they're born again, live again, die again. Over and over, again and again.... Usually.Sometimes, it goes... wrong.Ah, but please, ignore this old one's rambling. Select your player. Select an action. I'll try to keep you alive from here.",1572813868.018,2019-11-03T20:44:28.018Z,1572813868.018,0,1572813868.018
20353954,Bakaizer,1572790444.379,"{""published"": ""3"", ""total"": ""?"", ""complete"": false}",1572790444.379,False,1572790444.379,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1572790444.379,-1,1572790444.379,just like a lighthouse in the storm.,1572790444.379,2019-09-12T00:00:00.000Z,1572790444.379,2019-11-03T14:14:04.341Z,1572790444.379,,,6385,1572790444.379,"Lan Xichen used to see him all the time. Jiang Cheng was his family and became part of his life so when he disappeard overnight, Xichen couldn't help but feel lost. In the end, life kept going but he never really forgot the boy he used to watch over. Until one day, he is given an opportunity to reconnect with him only to be met by a cold stranger. Only this time, Xichen won't let them grow apart and will do everything to get the answers he deserves.",1572790444.379,2019-11-03T14:14:04.379Z,1572790444.379,0,1572790444.379
20360782,ThetenthtenbeingofTen,1572422369.447,"{""published"": ""2"", ""total"": ""2"", ""complete"": true}",1572422369.447,False,1572422369.447,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1572422369.447,-1,1572422369.447,Dark Nights,1572422369.447,2019-08-25T00:00:00.000Z,1572422369.447,2019-10-30T07:59:29.408Z,1572422369.447,,,7500,1572422369.447,Lan Zhan asks Wei Ying to babysit Lan Yuan...,1572422369.447,2019-10-30T07:59:29.447Z,1572422369.447,0,1572422369.447
20380948,chocolatebun,1571649468.625,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1571649468.625,False,1571649468.625,天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù,1571649468.625,1,1571649468.625,Spoilt Rotten,1571649468.625,2019-08-25T00:00:00.000Z,1571649468.625,2019-10-21T09:17:48.592Z,1571649468.625,,,2776,1571649468.625,"“San Lang…” Xie Lian whispers, the whimper barely audible, his voice long gone hoarse.“What does Gege want?” Hua Cheng sighs by his ear, hot breath and heady tone making Xie Lian’s head spin uselessly as he grasps for words, voicelessly pleading for Hua Cheng to give him release. He’s so close, and yet every time when he’s just about to reach, Hua Cheng’s touch leaves him stuttering on the edge.Anyone could walk in and see Xie Lian like this, one of the ghosts who served as Hua Cheng’s subordinates or the blushing maids of Paradise Manor, to see the former proud crown prince, the strongest martial god renowned throughout the three realms in such a shameless position.",1571649468.625,2019-10-21T09:17:48.625Z,1571649468.625,0,1571649468.625
20405932,Hamliet,1574134143.146,"{""published"": ""34"", ""total"": ""34"", ""complete"": true}",1574134143.146,False,1574134143.146,"人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù, 魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù, 天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù, 陈情令 | The Untamed (TV)",1574134143.146,-1,1574134143.146,Heaven's Grandmaster of Self-Saving,1574134143.146,2019-11-11T00:00:00.000Z,1574134143.146,2019-11-19T03:29:03.134Z,1574134143.146,,,156768,1574134143.146,"""You cannot outrun time or your sins. Not now, or ever. No matter what, you will always end up back in this place.""Jin GuangYao is dead, throat crushed by the brother he killed and the weight of his lies. But when a fallen god seeking redemption himself persuades a hopelessly lost mortal to free his soul from the casket, Jin GuangYao is given one last chance: travel back, relive it all, and change the fates of three worlds. Or, Jun Wu tasks Jin GuangYao with the task of redeeming himself, Shen Jiu, and Jun Wu.",1574134143.146,2019-11-19T03:29:03.146Z,1574134143.146,0,1574134143.146
20407954,MrMissMrsRandom,1572813622.612,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1572813622.612,False,1572813622.612,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1572813622.612,-1,1572813622.612,A Touch of Lightness,1572813622.612,2019-08-27T00:00:00.000Z,1572813622.612,2019-11-03T20:40:22.581Z,1572813622.612,,,2425,1572813622.612,"Mo Xuanyu almost convinced himself that a solitary life may be his lot, but friendship always comes from the oddest circumstances.",1572813622.612,2019-11-03T20:40:22.612Z,1572813622.612,0,1572813622.612
20409166,GirlApart5,1570796218.459,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1570796218.459,False,1570796218.459,天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù,1570796218.459,3,1570796218.459,Ever After,1570796218.459,2019-08-27T00:00:00.000Z,1570796218.459,2019-10-11T12:16:58.413Z,1570796218.459,,,8315,1570796218.459,"Xie Lian did a lot of thinking, and came to a decision faster than one would expect of someone who had spent 800 years celibate without regret. But when he thought about it, the decision was easy. After all, he wasn't breaking his vow for just anyone. He was breaking it for the man who loved all of him.",1570796218.459,2019-10-11T12:16:58.459Z,1570796218.459,0,1570796218.459
20415127,RoseusJaeger,1571999371.275,"{""published"": ""9"", ""total"": ""?"", ""complete"": false}",1571999371.275,False,1571999371.275,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1571999371.275,-1,1571999371.275,"Pearls, Shark Teeth, and Other Baubles",1571999371.275,2019-10-21T00:00:00.000Z,1571999371.275,2019-10-25T10:29:31.256Z,1571999371.275,,,25979,1571999371.275,"Sirens believe in soulmates; they find compatible mates through song and often mate for life.  Alphas are naturally deaf and can only hear the song of their Omega soulmate, with those being unable to produce offspring or are uninterested in mating being considered Betas. Wei WuXian is an Omega of breeding age out to find a mate. With many Alphas trying to court him, he considers it a fun game to see who can bring him the best gifts. None of them hear his singing voice so they have no chance of winning him over. He wants a mate who won't tie him down to pod life.At least, he believes that until he meets Lan WangJi, a wandering Alpha who seems more interested in his company than actually mating with him.",1571999371.275,2019-10-25T10:29:31.275Z,1571999371.275,0,1571999371.275
20420840,havisham,1570675259.639,"{""published"": ""6"", ""total"": ""8"", ""complete"": false}",1577615776.262,False,1570675259.639,Original Work,1570675259.639,5,1570675259.639,Forever Young,1570675259.639,2019-12-19T00:00:00.000Z,1576811114.56,2019-12-29T10:36:16.129Z,1577615776.262,False,1577615776.305,32374,1576811114.56,"Neil meets a long-lost relative, Samuel provides invaluable assistance and Delaney finally admits his feelings -- to the disinterest of all involved.",1577614320.379,2019-12-29T10:36:16.262Z,1577615776.262,0,1577615776.262
20426315,CCitrus,1570967781.782,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1570967781.782,False,1570967781.782,天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù,1570967781.782,-1,1570967781.782,心跳过度（下）,1570967781.782,2019-08-28T00:00:00.000Z,1570967781.782,2019-10-13T11:56:21.751Z,1570967781.782,,,9809,1570967781.782,,1570967781.782,2019-10-13T11:56:21.782Z,1570967781.782,0,1570967781.782
20451359,ThetenthtenbeingofTen,1572787673.695,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1572787673.695,False,1572787673.695,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1572787673.695,-1,1572787673.695,The Heart of Lan-Er-Gege,1572787673.695,2019-08-30T00:00:00.000Z,1572787673.695,2019-11-03T13:27:53.678Z,1572787673.695,,,6762,1572787673.695,"Wei Ying and Mo Xuanyu were only supposed to stay until Friday. Okay, Saturday.
Okay, Sunday.
 
Fine. Just stay forever.",1572787673.695,2019-11-03T13:27:53.695Z,1572787673.695,0,1572787673.695
20490308,atomicmuffin,1570799658.448,"{""published"": ""7"", ""total"": ""8"", ""complete"": false}",1570799658.448,False,1570799658.448,天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù,1570799658.448,1,1570799658.448,let your dreams be dreams,1570799658.448,2019-09-24T00:00:00.000Z,1570799658.448,2019-10-11T13:14:18.404Z,1570799658.448,,,38909,1570799658.448,,1570799658.448,2019-10-11T13:14:18.449Z,1570799658.448,0,1570799658.448
20496242,Dayan,1574225169.118,"{""published"": ""10"", ""total"": ""?"", ""complete"": false}",1574225169.118,False,1574225169.118,"魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù, 魔道祖师 | Módào Zǔshī (Cartoon)",1574225169.118,-1,1574225169.118,Sacrificio,1574225169.118,2019-11-11T00:00:00.000Z,1574225169.118,2019-11-20T04:46:09.081Z,1574225169.118,,,46029,1574225169.118,"Cuando los cielos se abrieron, la tierra se quebró, alzando océanos y quebrantando almas, nació la segunda naturaleza que equilibraría el mundo, con ello, arrastrando a Wei Wuxian en el trayecto. Jiang Fengmian lo sabía. 
Lo sabía con tanta certeza así como sabe que desea ser cómo él.
Advertencias dentro.",1574225169.118,2019-11-20T04:46:09.118Z,1574225169.118,0,1574225169.118
20504732,mici_micelle,1571025731.045,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1571025731.045,False,1571025731.045,天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù,1571025731.045,3,1571025731.045,Offering to the Demon,1571025731.045,2019-09-03T00:00:00.000Z,1571025731.045,2019-10-14T04:02:11.008Z,1571025731.045,,,3254,1571025731.045,"""Are you really not afraid of what I can do to you?"" Xie Lian became one of the Four Great Calamities, promising revenge to those who had wronged him while Hua Cheng ascended to stand among the gods he despised so much. Xie Lian, fueled by revenge, turned the mortal realm inside out and if it wasn't for Jun Wu, Xie Lian would've continued until the gods themselves would directly feel his wrath. By the skin of his teeth, or maybe with someone’s help, Xie Lian escaped and from then on was never heard of again. After that though, Hua Cheng also vanished, until more than a decade later Heaven heard his voice once again.",1571025731.045,2019-10-14T04:02:11.046Z,1571025731.045,0,1571025731.045
20506790,lanjingyeets,1570921009.677,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1570921009.677,False,1570921009.677,天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù,1570921009.677,1,1570921009.677,"Love me, cherish me (and never let me go)",1570921009.677,2019-09-03T00:00:00.000Z,1570921009.677,2019-10-12T22:56:49.635Z,1570921009.677,,,2342,1570921009.677,"Sand warmed quickly under his naked feet, water a fresh caress against his calves. The small waves kissed at the hem of his trousers, seeping through the delicate silk and making it heavier, enough to be noticed but not enough to make it hard to move around.Hua Cheng watched as another wave approached, bigger this time; it hit his knees and almost made him stumble, his heel sinking in the wet sand and arms opening wide.The wind blew up his shirt as he breathed, in, out, in, out.The sea breathed with him",1570921009.677,2019-10-12T22:56:49.677Z,1570921009.677,0,1570921009.677
20508707,Iamtheuwunow,1572787769.413,"{""published"": ""3"", ""total"": ""?"", ""complete"": false}",1572787769.413,False,1572787769.413,"陈情令 | The Untamed (TV), 魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù, 魔道祖师 | Módào Zǔshī (Cartoon)",1572787769.413,-1,1572787769.413,"My heart belonged to you, long before I met you.",1572787769.413,2019-10-28T00:00:00.000Z,1572787769.413,2019-11-03T13:29:29.403Z,1572787769.413,,,7879,1572787769.413,"When souls bond to one another, it's a connection which starts by destiny but once it's awakened nothing will ever be the same. With hearts beating in the same rhythm and minds that strangely have meddled into one, confusion but new-found fondness and passion grows. Soulmates are rare and powerful in the world of cultivators. When trained and acquainted well, they can rise to heights no other cultivator ever dared to reach for. 
When the day comes that a thunderstorm roars louder than any beast that ever stepped into this world, an unknown force rushes through them at the mere contact of their blades clashing. But neither Lan Wangji nor Wei Wuxian would have thought that once their skin touches, their world would turn upside down. 
The always controlled ice-cold pride of the Lan Sect, one part of the Jade Twins Lan Wangji and the wild, free-spirited and sometimes utter shameless Wei Wuxian turn out to be just exactly what each other needed.",1572787769.413,2019-11-03T13:29:29.413Z,1572787769.413,0,1572787769.413
20536247,kaijuerotica,1570622020.445,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1570622020.445,False,1570622020.445,天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù,1570622020.445,-1,1570622020.445,sweet taste,1570622020.445,2019-09-05T00:00:00.000Z,1570622020.445,2019-10-09T11:53:40.402Z,1570622020.445,,,5183,1570622020.445,"Xie Lian realizes too late just how much he's attracted to Shi QingXuan.Luckily for the two of them, their husbands are very understanding.",1570622020.445,2019-10-09T11:53:40.445Z,1570622020.445,0,1570622020.445
20538308,helahound,1572814189.298,"{""published"": ""3"", ""total"": ""?"", ""complete"": false}",1572814189.298,False,1572814189.298,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1572814189.298,-1,1572814189.298,ships that pass in the night,1572814189.298,2019-09-07T00:00:00.000Z,1572814189.298,2019-11-03T20:49:49.281Z,1572814189.298,,,1208,1572814189.298,A collection of MDZS ficlets and AU ideas.,1572814189.298,2019-11-03T20:49:49.298Z,1572814189.298,0,1572814189.298
20539202,sophie_jenkins,1575139334.851,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1575139334.851,False,1575139334.851,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1575139334.851,-1,1575139334.851,Он не вернется,1575139334.851,2019-09-06T00:00:00.000Z,1575139334.851,2019-11-30T18:42:14.827Z,1575139334.851,,,931,1575139334.851,"Правдивая история о возвращении Старейшины, рассказанная непосредственным участником.",1575139334.851,2019-11-30T18:42:14.851Z,1575139334.851,0,1575139334.851
20562239,Okiray,1570967722.835,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1570967722.835,False,1570967722.835,天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù,1570967722.835,-1,1570967722.835,C.C.Lemon,1570967722.835,2019-09-08T00:00:00.000Z,1570967722.835,2019-10-13T11:55:22.786Z,1570967722.835,,,8050,1570967722.835,谢怜有点不高兴,1570967722.835,2019-10-13T11:55:22.835Z,1570967722.835,0,1570967722.835
20569760,zacechild,1570621824.566,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1570621824.566,False,1570621824.566,天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù,1570621824.566,-1,1570621824.566,My Darling Desire,1570621824.566,2019-09-08T00:00:00.000Z,1570621824.566,2019-10-09T11:50:24.539Z,1570621824.566,,,8419,1570621824.566,"Xie Lian considers himself to be fairly old-fashioned. So when his boyfriend Hua Cheng asks to see his ""sword,"" he goes to Shi Qing Xuan for help.""Help"" involves shopping for thigh high stockings.",1570621824.566,2019-10-09T11:50:24.566Z,1570621824.566,0,1570621824.566
20570282,Dayan,1575139162.653,"{""published"": ""3"", ""total"": ""?"", ""complete"": false}",1575139162.653,False,1575139162.653,"魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù, 魔道祖师 | Módào Zǔshī (Cartoon)",1575139162.653,-1,1575139162.653,Iridiscente,1575139162.653,2019-09-15T00:00:00.000Z,1575139162.653,2019-11-30T18:39:22.633Z,1575139162.653,,,4068,1575139162.653,"Meng Yao es un chico a punto de cumplir dieciocho años, pronto postulará para una prestigiosa universidad con el ahorro de todos los años que estuvo trabajando. Ahí conocerá amigos, hermanos, y mucho sufrimiento que deberá pagar debido a causas que sucedieron antes de su nacimiento.",1575139162.653,2019-11-30T18:39:22.653Z,1575139162.653,0,1575139162.653
20572055,chocolatebun,1570621577.009,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1570621577.009,False,1570621577.009,天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù,1570621577.009,-1,1570621577.009,together,1570621577.009,2019-09-09T00:00:00.000Z,1570621577.009,2019-10-09T11:46:16.972Z,1570621577.009,,,3109,1570621577.009,"In the myriad of silk blankets and pillows he’s woven around to fortify himself, tucked securely away from prying eyes with crimson brocade curtains cloaking their canopy bed, Xie Lian stirs.",1570621577.009,2019-10-09T11:46:17.009Z,1570621577.009,0,1570621577.009
20573801,putsch,1575139293.913,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1575139293.913,False,1575139293.913,"魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù, 魔道祖师 | Módào Zǔshī (Cartoon)",1575139293.913,-1,1575139293.913,willing to work for this (just show me where to dig),1575139293.913,2019-09-09T00:00:00.000Z,1575139293.913,2019-11-30T18:41:33.881Z,1575139293.913,,,39406,1575139293.913,"Nie Huaisang leans over, and ugh, there's his most annoying smirk. ""Did you meet somebody?""Unbidden, Lan Huan's smile, his easy going nature, the way he said Nie Mingjue's name all come to mind. It makes him stop for a second - they didn't even speak for that long, and parted ways with nothing special between them. It wasn't an average meeting, but Nie Mingjue is sure it wouldn't warrant him being in a better mood than normal.( a college professors living, working, and getting together in nyc au )",1575139293.913,2019-11-30T18:41:33.913Z,1575139293.913,0,1575139293.913
20578586,hypermoyashi,1570879418.338,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1570879418.338,False,1570879418.338,天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù,1570879418.338,-1,1570879418.338,Red and White,1570879418.338,2019-09-09T00:00:00.000Z,1570879418.338,2019-10-12T11:23:38.304Z,1570879418.338,,,3915,1570879418.338,"His world was four painfully white walls.This had been true for most of his living memory, the world proven cold and uncaring as he was used as little more than a blood sack. That is, until a shining figure in white descended and broke his cage.",1570879418.338,2019-10-12T11:23:38.338Z,1570879418.338,0,1570879418.338
20583854,ethereal (gaebolg),1570974496.058,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1570974496.058,False,1570974496.058,天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù,1570974496.058,1,1570974496.058,endlessly,1570974496.058,2019-09-09T00:00:00.000Z,1570974496.058,2019-10-13T13:48:16.031Z,1570974496.058,,,3127,1570974496.058,"""I want to worship you forever.""",1570974496.058,2019-10-13T13:48:16.058Z,1570974496.058,0,1570974496.058
20585492,persicae,1571124614.857,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1571124616.348,False,1571124614.857,天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù,1571124614.857,5,1571124616.348,a little bit lost (without you),1571124614.857,2019-09-10T00:00:00.000Z,1571124614.857,2019-10-15T07:30:16.333Z,1571124616.348,False,1571124616.352,4322,1571124614.857,"When Xie Lian is hurt, Hua Cheng keeps his hands to himself in penance. Xie Lian, however, insists on finding a resolution. After all - only a god should punish their most beloved worshipper.",1571124614.857,2019-10-15T07:30:16.349Z,1571124616.348,0,1571124616.348
20593805,LadyCroft_Undead19,1571766592.86,"{""published"": ""58"", ""total"": ""?"", ""complete"": false}",1571766592.86,False,1571766592.86,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1571766592.86,-1,1571766592.86,A Game for the Fool,1571766592.86,2019-10-22T00:00:00.000Z,1571766592.86,2019-10-22T17:49:52.843Z,1571766592.86,,,163860,1571766592.86,"How do you want to be remembered?Obviously one will always want to be remembered as a good person, someone great whose virtues outweigh the flaws, of course they'd want to be remembered as someone who did something in life, who accomplished something with the time they were given, someone others could be proud of, or remember fondly of, years down the road.Everyone always wants to be remembered when they were at their best and not at their lowest.
I like to believe I was a good person, funny and smart and kind, someone who proved to be a good role model for future generations.I died content.I wonder why, then, did I find myself in such a peculiar situation?
""Quest: Grandmaster of Demonic Cultivation""""Will you accept this Quest?""[YES] [NO]",1571766592.86,2019-10-22T17:49:52.860Z,1571766592.86,0,1571766592.86
20598215,silvercistern,1570572696.69,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1570572696.69,False,1570572696.69,天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù,1570572696.69,5,1570572696.69,perfected by trial,1570572696.69,2019-09-11T00:00:00.000Z,1570572696.69,2019-10-08T22:11:36.670Z,1570572696.69,,,8553,1570572696.69,"Hua Cheng has wanted Dianxia for so long he doesn’t know how to survive knowing that Dianxia is his at long last. Worse still, Dianxia doesn’t seem to have any interest in consummating their relationship, leaving Hua Cheng in the midst of his greatest trial yet: keeping his lust from consuming them whole.
But a gem cannot be polished without friction, nor a man perfected without trials - and after everything, Hua Cheng will not let this trial be the one that defeats him.",1570572696.69,2019-10-08T22:11:36.690Z,1570572696.69,0,1570572696.69
20600804,XieLiansBambooHat,1570982819.834,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1570982819.834,False,1570982819.834,"tian guan ci fu, Heaven's Official Blessing, 天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù",1570982819.834,-1,1570982819.834,单独在一起 (Dāndú zài yīqǐ Alone Together),1570982819.834,2019-09-11T00:00:00.000Z,1570982819.834,2019-10-13T16:06:59.798Z,1570982819.834,,,2563,1570982819.834,,1570982819.834,2019-10-13T16:06:59.834Z,1570982819.834,0,1570982819.834
20618951,KimoTherapy,1572814851.295,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1572814851.295,False,1572814851.295,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1572814851.295,5,1572814851.295,Confines,1572814851.295,2019-09-12T00:00:00.000Z,1572814851.295,2019-11-03T21:00:51.269Z,1572814851.295,,,3021,1572814851.295,Thirteen years pass slowly for Wen Ning in Koi Tower.,1572814851.295,2019-11-03T21:00:51.295Z,1572814851.295,0,1572814851.295
20625368,lanjingyeets,1574135034.548,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1574135034.548,False,1574135034.548,"魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù, 魔道祖师 | Módào Zǔshī (Cartoon)",1574135034.548,-1,1574135034.548,Hush now (kiss me softly),1574135034.548,2019-09-13T00:00:00.000Z,1574135034.548,2019-11-19T03:43:54.512Z,1574135034.548,,,4542,1574135034.548,"“Hmm,” she hushes him softly, and tugs at Wen Ning’s hair to make him raise his head. “A-Ning? Why don’t you show baobei what you did for him?”",1574135034.548,2019-11-19T03:43:54.548Z,1574135034.548,0,1574135034.548
20627138,"Dayan, zuttecita",1574225701.525,"{""published"": ""2"", ""total"": ""?"", ""complete"": false}",1574225701.525,False,1574225701.525,"魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù, 魔道祖师 | Módào Zǔshī (Cartoon)",1574225701.525,-1,1574225701.525,Inherente,1574225701.525,2019-10-13T00:00:00.000Z,1574225701.525,2019-11-20T04:55:01.486Z,1574225701.525,,,14439,1574225701.525,"Serie de One-Shots que relatarán la vida sexual, humorística y pervertida de la gran mayoría de los personajes que compone el universo de Mo Dao Zu Shi.Advertencias dentro.OS 1: Deseo Lan WangJi/Wei WuXianOS 2: Arte Jin Guangshan/Mo XuanyuResumen random: Mo Xuanyu y Jin Guangshan beben en el jardín exterior de la Torre Koi con dolorosos resultados sexuales.Próximo OS. Jiang Fengmian/Wei WuXian",1574225701.525,2019-11-20T04:55:01.525Z,1574225701.525,0,1574225701.525
20636972,CCitrus,1570804502.718,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1570804502.718,False,1570804502.718,天官赐福,1570804502.718,-1,1570804502.718,Martini（下）,1570804502.718,2019-09-14T00:00:00.000Z,1570804502.718,2019-10-11T14:35:02.672Z,1570804502.718,,,4760,1570804502.718,,1570804502.718,2019-10-11T14:35:02.718Z,1570804502.718,0,1570804502.718
20655881,SetsuntaMew,1575139279.347,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1575139279.347,False,1575139279.347,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1575139279.347,1,1575139279.347,Usefulness in Loyalty,1575139279.347,2019-09-15T00:00:00.000Z,1575139279.347,2019-11-30T18:41:19.312Z,1575139279.347,,,309,1575139279.347,"Every touch and shred of affection is perfectly measured, and it's not Jin Guangyao's fault that his disgrace of a brother never learned the art of subtlety.",1575139279.347,2019-11-30T18:41:19.347Z,1575139279.347,0,1575139279.347
20671022,Luka_Crosszeria,1575139157.76,"{""published"": ""2"", ""total"": ""2"", ""complete"": true}",1575139157.76,False,1575139157.76,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1575139157.76,-1,1575139157.76,The Day I Disappeared.,1575139157.76,2019-09-20T00:00:00.000Z,1575139157.76,2019-11-30T18:39:17.731Z,1575139157.76,,,5815,1575139157.76,"Porque incluso si yo estoy casándome con la persona que amó, eso no significa que Lan Sizhui sienta lo mismo.",1575139157.76,2019-11-30T18:39:17.760Z,1575139157.76,0,1575139157.76
20675291,VieyrPop,1570967726.318,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1570967726.318,False,1570967726.318,天官赐福,1570967726.318,-1,1570967726.318,花烛,1570967726.318,2019-09-17T00:00:00.000Z,1570967726.318,2019-10-13T11:55:26.305Z,1570967726.318,,,3641,1570967726.318,,1570967726.318,2019-10-13T11:55:26.318Z,1570967726.318,0,1570967726.318
